run_timestamp,backtest_name,model_name,feature_1,feature_2,feature_3,feature_4,feature_5,n_estimators,max_depth,min_samples_leaf,random_state,symbol,training_start_date,training_end_date,test_start_date,test_end_date,previous_trading_date,previous_close_before_test_start,3d_return_pct_pred,3d_return_pct_actual,3d_close_actual,3d_confidence_no_loss,3d_loss_probability,3d_count_pred_positive,3d_count_pred_positive_w_actual_positive,3d_buy_profit_pct,5d_return_pct_pred,5d_return_pct_actual,5d_close_actual,5d_confidence_no_loss,5d_loss_probability,5d_count_pred_positive,5d_count_pred_positive_w_actual_positive,5d_buy_profit_pct,7d_return_pct_pred,7d_return_pct_actual,7d_close_actual,7d_confidence_no_loss,7d_loss_probability,7d_count_pred_positive,7d_count_pred_positive_w_actual_positive,7d_buy_profit_pct,9d_return_pct_pred,9d_return_pct_actual,9d_close_actual,9d_confidence_no_loss,9d_loss_probability,9d_count_pred_positive,9d_count_pred_positive_w_actual_positive,9d_buy_profit_pct,3d_return_pct_model_on_numerator,3d_return_pct_model_on_denominator,3d_return_pct_model_on,3d_return_pct_model_off_numerator,3d_return_pct_model_off_denominator,3d_return_pct_model_off,3d_return_pct_model_uplift,3d_profitable_model_on_numerator,3d_profitable_model_on_denominator,3d_profitable_model_on,3d_profitable_model_off_numerator,3d_profitable_model_off_denominator,3d_profitable_model_off,3d_profitable_model_uplift,3d_model_on_trade_count,3d_model_on_trade_rate,3d_model_on_total_return,3d_model_on_worst_return,3d_model_on_median_return,5d_return_pct_model_on_numerator,5d_return_pct_model_on_denominator,5d_return_pct_model_on,5d_return_pct_model_off_numerator,5d_return_pct_model_off_denominator,5d_return_pct_model_off,5d_return_pct_model_uplift,5d_profitable_model_on_numerator,5d_profitable_model_on_denominator,5d_profitable_model_on,5d_profitable_model_off_numerator,5d_profitable_model_off_denominator,5d_profitable_model_off,5d_profitable_model_uplift,5d_model_on_trade_count,5d_model_on_trade_rate,5d_model_on_total_return,5d_model_on_worst_return,5d_model_on_median_return,7d_return_pct_model_on_numerator,7d_return_pct_model_on_denominator,7d_return_pct_model_on,7d_return_pct_model_off_numerator,7d_return_pct_model_off_denominator,7d_return_pct_model_off,7d_return_pct_model_uplift,7d_profitable_model_on_numerator,7d_profitable_model_on_denominator,7d_profitable_model_on,7d_profitable_model_off_numerator,7d_profitable_model_off_denominator,7d_profitable_model_off,7d_profitable_model_uplift,7d_model_on_trade_count,7d_model_on_trade_rate,7d_model_on_total_return,7d_model_on_worst_return,7d_model_on_median_return,9d_return_pct_model_on_numerator,9d_return_pct_model_on_denominator,9d_return_pct_model_on,9d_return_pct_model_off_numerator,9d_return_pct_model_off_denominator,9d_return_pct_model_off,9d_return_pct_model_uplift,9d_profitable_model_on_numerator,9d_profitable_model_on_denominator,9d_profitable_model_on,9d_profitable_model_off_numerator,9d_profitable_model_off_denominator,9d_profitable_model_off,9d_profitable_model_uplift,9d_model_on_trade_count,9d_model_on_trade_rate,9d_model_on_total_return,9d_model_on_worst_return,9d_model_on_median_return,average_return_pct_model_on_numerator,average_return_pct_model_on_denominator,average_return_pct_model_on,average_return_pct_model_off_numerator,average_return_pct_model_off_denominator,average_return_pct_model_off,average_return_pct_model_uplift,average_profitable_model_on_numerator,average_profitable_model_on_denominator,average_profitable_model_on,average_profitable_model_off_numerator,average_profitable_model_off_denominator,average_profitable_model_off,average_profitable_model_uplift,average_model_on_trade_count,average_model_on_trade_rate,average_model_on_total_return,average_model_on_worst_return,average_model_on_median_return,average_return_pct_pred,average_return_pct_actual,average_close_actual,average_confidence_no_loss,average_loss_probability,sum_count_pred_positive,sum_count_pred_positive_w_actual_positive,overall_buy_profit_pct,num_leaves,min_child_samples,learning_rate,subsample,colsample_bytree,min_child_weight,iterations,depth,l2_leaf_reg,alpha,l1_ratio,logreg_C
,lgbm_100trees_depth2_lr004_leaves3_child50_sub08_col08_6m,LightGBM,high_low_range,other_symbol_close,return_14d_past,ma_7,return_20d_past,100.0,2.0,,42,SQQQ,2025-04-16,2026-04-16,2026-04-17,2026-04-29,2026-04-16,58.61000061035156,0.0080996659943731,-0.0174031811489782,57.59000015258789,0.594133223799606,0.405866776200394,1,0,0.0,0.012069291867758,-0.0503327202221258,55.65999984741211,0.5989650470478782,0.4010349529521217,1,0,0.0,0.0341632962354698,-0.1051015148142507,52.45000076293945,0.8498467583297119,0.1501532416702881,1,0,0.0,0.0376288196429774,-0.0943524777633286,53.08000183105469,0.7915941239227734,0.2084058760772266,1,0,0.0,-0.0174031811489782,1,-0.0174031811489782,-0.0174031811489782,1,-0.0174031811489782,0.0,0,1,0.0,0,1,0,0.0,1,1.0,-0.0174031811489782,-0.0174031811489782,-0.0174031811489782,-0.0503327202221258,1,-0.0503327202221258,-0.0503327202221258,1,-0.0503327202221258,0.0,0,1,0.0,0,1,0,0.0,1,1.0,-0.0503327202221258,-0.0503327202221258,-0.0503327202221258,-0.1051015148142507,1,-0.1051015148142507,-0.1051015148142507,1,-0.1051015148142507,0.0,0,1,0.0,0,1,0,0.0,1,1.0,-0.1051015148142507,-0.1051015148142507,-0.1051015148142507,-0.0943524777633286,1,-0.0943524777633286,-0.0943524777633286,1,-0.0943524777633286,0.0,0,1,0.0,0,1,0,0.0,1,1.0,-0.0943524777633286,-0.0943524777633286,-0.0943524777633286,-0.2671898939486835,4,-0.0667974734871708,-0.2671898939486835,4,-0.0667974734871708,0.0,0,4,0.0,0,4,0.0,0.0,4,1.0,-0.2671898939486835,-0.1051015148142507,-0.0723425989927272,0.0229902684351446,-0.0667974734871708,54.695000648498535,0.7086347882749924,0.2913652117250076,4,0,0.0,3.0,50.0,0.04,0.8,0.8,,,,,,,
,lgbm_100trees_depth2_lr004_leaves3_child50_sub08_col08_6m,LightGBM,high_low_range,other_symbol_close,return_14d_past,return_20d_past,ma_7,100.0,2.0,,42,SQQQ,2025-04-17,2026-04-17,2026-04-20,2026-04-30,2026-04-17,56.38999938964844,0.0064600294559051,-0.029437841201978,54.72999954223633,0.5536778260458726,0.4463221739541274,1,0,0.0,0.0350761256756828,-0.068983852309857,52.5,0.7780773465391009,0.2219226534608991,1,0,0.0,0.039906040188139,-0.0414967224315566,54.04999923706055,0.8690786080241524,0.1309213919758475,1,0,0.0,0.03862716807951,-0.0840574200225946,51.650001525878906,0.8532836001137032,0.1467163998862968,1,0,0.0,-0.029437841201978,1,-0.029437841201978,-0.029437841201978,1,-0.029437841201978,0.0,0,1,0.0,0,1,0,0.0,1,1.0,-0.029437841201978,-0.029437841201978,-0.029437841201978,-0.068983852309857,1,-0.068983852309857,-0.068983852309857,1,-0.068983852309857,0.0,0,1,0.0,0,1,0,0.0,1,1.0,-0.068983852309857,-0.068983852309857,-0.068983852309857,-0.0414967224315566,1,-0.0414967224315566,-0.0414967224315566,1,-0.0414967224315566,0.0,0,1,0.0,0,1,0,0.0,1,1.0,-0.0414967224315566,-0.0414967224315566,-0.0414967224315566,-0.0840574200225946,1,-0.0840574200225946,-0.0840574200225946,1,-0.0840574200225946,0.0,0,1,0.0,0,1,0,0.0,1,1.0,-0.0840574200225946,-0.0840574200225946,-0.0840574200225946,-0.2239758359659863,4,-0.0559939589914965,-0.2239758359659863,4,-0.0559939589914965,0.0,0,4,0.0,0,4,0.0,0.0,4,1.0,-0.2239758359659863,-0.0840574200225946,-0.0552402873707068,0.0300173408498092,-0.0559939589914965,53.232500076293945,0.7635293451807073,0.2364706548192927,4,0,0.0,3.0,50.0,0.04,0.8,0.8,,,,,,,
,lgbm_100trees_depth2_lr004_leaves3_child50_sub08_col08_6m,LightGBM,high_low_range,other_symbol_close,return_14d_past,return_lag_41,ma_7,100.0,2.0,,42,SQQQ,2025-04-20,2026-04-20,2026-04-21,2026-05-01,2026-04-20,56.90999984741211,0.0049885866156815,-0.0219645054182308,55.65999984741211,0.6253674176502857,0.3746325823497143,1,0,0.0,0.0234106103950717,-0.0783693392449634,52.45000076293945,0.7396276046028658,0.2603723953971341,1,0,0.0,0.0261504833593014,-0.0672992097456768,53.08000183105469,0.8504769519535804,0.1495230480464196,1,0,0.0,0.0328685857920419,-0.1175540088674451,50.220001220703125,0.8950308500071783,0.1049691499928217,1,0,0.0,-0.0219645054182308,1,-0.0219645054182308,-0.0219645054182308,1,-0.0219645054182308,0.0,0,1,0.0,0,1,0,0.0,1,1.0,-0.0219645054182308,-0.0219645054182308,-0.0219645054182308,-0.0783693392449634,1,-0.0783693392449634,-0.0783693392449634,1,-0.0783693392449634,0.0,0,1,0.0,0,1,0,0.0,1,1.0,-0.0783693392449634,-0.0783693392449634,-0.0783693392449634,-0.0672992097456768,1,-0.0672992097456768,-0.0672992097456768,1,-0.0672992097456768,0.0,0,1,0.0,0,1,0,0.0,1,1.0,-0.0672992097456768,-0.0672992097456768,-0.0672992097456768,-0.1175540088674451,1,-0.1175540088674451,-0.1175540088674451,1,-0.1175540088674451,0.0,0,1,0.0,0,1,0,0.0,1,1.0,-0.1175540088674451,-0.1175540088674451,-0.1175540088674451,-0.2851870632763162,4,-0.071296765819079,-0.2851870632763162,4,-0.071296765819079,0.0,0,4,0.0,0,4,0.0,0.0,4,1.0,-0.2851870632763162,-0.1175540088674451,-0.0728342744953201,0.0218545665405241,-0.071296765819079,52.852500915527344,0.7776257060534776,0.2223742939465224,4,0,0.0,3.0,50.0,0.04,0.8,0.8,,,,,,,
,lgbm_100trees_depth2_lr004_leaves3_child50_sub08_col08_6m,LightGBM,high_low_range,other_symbol_close,return_14d_past,return_lag_41,ma_7,100.0,2.0,,42,SQQQ,2025-04-21,2026-04-21,2026-04-22,2026-05-04,2026-04-21,57.59000015258789,0.016827004801651,-0.0883834023111937,52.5,0.7997134612332308,0.2002865387667692,1,0,0.0,0.0374305789131076,-0.0614690207700627,54.04999923706055,0.7136949394258267,0.2863050605741733,1,0,0.0,0.0409894531567482,-0.1031428826353643,51.650001525878906,0.917680143083324,0.082319856916676,1,0,0.0,0.0276211726368893,-0.1229380415401255,50.5099983215332,0.8215047564937324,0.1784952435062675,1,0,0.0,-0.0883834023111937,1,-0.0883834023111937,-0.0883834023111937,1,-0.0883834023111937,0.0,0,1,0.0,0,1,0,0.0,1,1.0,-0.0883834023111937,-0.0883834023111937,-0.0883834023111937,-0.0614690207700627,1,-0.0614690207700627,-0.0614690207700627,1,-0.0614690207700627,0.0,0,1,0.0,0,1,0,0.0,1,1.0,-0.0614690207700627,-0.0614690207700627,-0.0614690207700627,-0.1031428826353643,1,-0.1031428826353643,-0.1031428826353643,1,-0.1031428826353643,0.0,0,1,0.0,0,1,0,0.0,1,1.0,-0.1031428826353643,-0.1031428826353643,-0.1031428826353643,-0.1229380415401255,1,-0.1229380415401255,-0.1229380415401255,1,-0.1229380415401255,0.0,0,1,0.0,0,1,0,0.0,1,1.0,-0.1229380415401255,-0.1229380415401255,-0.1229380415401255,-0.3759333472567464,4,-0.0939833368141866,-0.3759333472567464,4,-0.0939833368141866,0.0,0,4,0.0,0,4,0.0,0.0,4,1.0,-0.3759333472567464,-0.1229380415401255,-0.095763142473279,0.030717052377099,-0.0939833368141866,52.17749977111816,0.8131483250590286,0.1868516749409715,4,0,0.0,3.0,50.0,0.04,0.8,0.8,,,,,,,
,lgbm_100trees_depth2_lr004_leaves3_child50_sub08_col08_6m,LightGBM,high_low_range,other_symbol_close,return_14d_past,close_lag_5,ma_7,100.0,2.0,,42,SQQQ,2025-04-22,2026-04-22,2026-04-23,2026-05-05,2026-04-22,54.72999954223633,0.013420661217668,-0.0416590315798806,52.45000076293945,0.7325286388436069,0.2674713611563931,1,0,0.0,0.0387069972349275,-0.0301479577011196,53.08000183105469,0.7731854225510713,0.2268145774489287,1,0,0.0,0.0290031470852675,-0.0824045013567511,50.220001220703125,0.8792887918363277,0.1207112081636723,1,0,0.0,0.0343086048703186,-0.1121870900969049,48.59000015258789,0.835226392001805,0.1647736079981949,1,0,0.0,-0.0416590315798806,1,-0.0416590315798806,-0.0416590315798806,1,-0.0416590315798806,0.0,0,1,0.0,0,1,0,0.0,1,1.0,-0.0416590315798806,-0.0416590315798806,-0.0416590315798806,-0.0301479577011196,1,-0.0301479577011196,-0.0301479577011196,1,-0.0301479577011196,0.0,0,1,0.0,0,1,0,0.0,1,1.0,-0.0301479577011196,-0.0301479577011196,-0.0301479577011196,-0.0824045013567511,1,-0.0824045013567511,-0.0824045013567511,1,-0.0824045013567511,0.0,0,1,0.0,0,1,0,0.0,1,1.0,-0.0824045013567511,-0.0824045013567511,-0.0824045013567511,-0.1121870900969049,1,-0.1121870900969049,-0.1121870900969049,1,-0.1121870900969049,0.0,0,1,0.0,0,1,0,0.0,1,1.0,-0.1121870900969049,-0.1121870900969049,-0.1121870900969049,-0.2663985807346564,4,-0.0665996451836641,-0.2663985807346564,4,-0.0665996451836641,0.0,0,4,0.0,0,4,0.0,0.0,4,1.0,-0.2663985807346564,-0.1121870900969049,-0.0620317664683158,0.0288598526020454,-0.0665996451836641,51.08500099182129,0.8050573113082027,0.1949426886917973,4,0,0.0,3.0,50.0,0.04,0.8,0.8,,,,,,,
,lgbm_100trees_depth2_lr004_leaves3_child50_sub08_col08_6m,LightGBM,high_low_range,other_symbol_close,ma_14,return_14d_past,close_lag_5,100.0,2.0,,42,SQQQ,2025-04-23,2026-04-23,2026-04-24,2026-05-06,2026-04-23,55.65999984741211,0.0199805107327997,-0.0289256308797208,54.04999923706055,0.6709079399014246,0.3290920600985753,1,0,0.0,0.0412336875885584,-0.0720445262760748,51.650001525878906,0.7721379734621125,0.2278620265378874,1,0,0.0,0.0161842359910804,-0.0925260786920098,50.5099983215332,0.8639109866906506,0.1360890133093494,1,0,0.0,0.0188501989727576,-0.1809198656563133,45.59000015258789,0.804615665558449,0.1953843344415509,1,0,0.0,-0.0289256308797208,1,-0.0289256308797208,-0.0289256308797208,1,-0.0289256308797208,0.0,0,1,0.0,0,1,0,0.0,1,1.0,-0.0289256308797208,-0.0289256308797208,-0.0289256308797208,-0.0720445262760748,1,-0.0720445262760748,-0.0720445262760748,1,-0.0720445262760748,0.0,0,1,0.0,0,1,0,0.0,1,1.0,-0.0720445262760748,-0.0720445262760748,-0.0720445262760748,-0.0925260786920098,1,-0.0925260786920098,-0.0925260786920098,1,-0.0925260786920098,0.0,0,1,0.0,0,1,0,0.0,1,1.0,-0.0925260786920098,-0.0925260786920098,-0.0925260786920098,-0.1809198656563133,1,-0.1809198656563133,-0.1809198656563133,1,-0.1809198656563133,0.0,0,1,0.0,0,1,0,0.0,1,1.0,-0.1809198656563133,-0.1809198656563133,-0.1809198656563133,-0.3744161015041188,4,-0.0936040253760297,-0.3744161015041188,4,-0.0936040253760297,0.0,0,4,0.0,0,4,0.0,0.0,4,1.0,-0.3744161015041188,-0.1809198656563133,-0.0822853024840423,0.024062158321299,-0.0936040253760297,50.44999980926514,0.7778931414031591,0.2221068585968408,4,0,0.0,3.0,50.0,0.04,0.8,0.8,,,,,,,
,lgbm_100trees_depth2_lr004_leaves3_child50_sub08_col08_6m,LightGBM,high_low_range,other_symbol_close,ma_14,return_14d_past,close_lag_5,100.0,2.0,,42,SQQQ,2025-04-24,2026-04-24,2026-04-27,2026-05-07,2026-04-24,52.5,0.0160450545800175,0.0110476539248511,53.08000183105469,0.6879046543070366,0.3120953456929634,1,1,1.0,0.0304869615463633,-0.0434285481770833,50.220001220703125,0.7336587899368626,0.2663412100631374,1,0,0.0,0.0175527497365867,-0.0744761875697544,48.59000015258789,0.770918611480867,0.229081388519133,1,0,0.0,0.0046211777753754,-0.1289523896716889,45.72999954223633,0.8343556599763494,0.1656443400236505,1,0,0.0,0.0110476539248511,1,0.0110476539248511,0.0110476539248511,1,0.0110476539248511,0.0,1,1,1.0,1,1,1,0.0,1,1.0,0.0110476539248511,0.0110476539248511,0.0110476539248511,-0.0434285481770833,1,-0.0434285481770833,-0.0434285481770833,1,-0.0434285481770833,0.0,0,1,0.0,0,1,0,0.0,1,1.0,-0.0434285481770833,-0.0434285481770833,-0.0434285481770833,-0.0744761875697544,1,-0.0744761875697544,-0.0744761875697544,1,-0.0744761875697544,0.0,0,1,0.0,0,1,0,0.0,1,1.0,-0.0744761875697544,-0.0744761875697544,-0.0744761875697544,-0.1289523896716889,1,-0.1289523896716889,-0.1289523896716889,1,-0.1289523896716889,0.0,0,1,0.0,0,1,0,0.0,1,1.0,-0.1289523896716889,-0.1289523896716889,-0.1289523896716889,-0.2358094714936756,4,-0.0589523678734189,-0.2358094714936756,4,-0.0589523678734189,0.0,1,4,0.25,1,4,0.25,0.0,4,1.0,-0.2358094714936756,-0.1289523896716889,-0.0589523678734189,0.0171764859095857,-0.0589523678734189,49.40500068664551,0.7567094289252789,0.2432905710747211,4,1,0.25,3.0,50.0,0.04,0.8,0.8,,,,,,,
,lgbm_100trees_depth2_lr004_leaves3_child50_sub08_col08_6m,LightGBM,high_low_range,other_symbol_close,ma_14,return_14d_past,close_lag_48,100.0,2.0,,42,SQQQ,2025-04-27,2026-04-27,2026-04-28,2026-05-08,2026-04-27,52.45000076293945,0.0081666156345964,-0.0152526067764295,51.650001525878906,0.5418871809494054,0.4581128190505946,1,0,0.0,0.0101062010854055,-0.0369876532542785,50.5099983215332,0.6867611138721643,0.3132388861278357,1,0,0.0,0.0225220585020741,-0.130791239476945,45.59000015258789,0.794675087687403,0.205324912312597,1,0,0.0,0.0247772169450821,-0.1883698936968619,42.56999969482422,0.8216036308424104,0.1783963691575895,1,0,0.0,-0.0152526067764295,1,-0.0152526067764295,-0.0152526067764295,1,-0.0152526067764295,0.0,0,1,0.0,0,1,0,0.0,1,1.0,-0.0152526067764295,-0.0152526067764295,-0.0152526067764295,-0.0369876532542785,1,-0.0369876532542785,-0.0369876532542785,1,-0.0369876532542785,0.0,0,1,0.0,0,1,0,0.0,1,1.0,-0.0369876532542785,-0.0369876532542785,-0.0369876532542785,-0.130791239476945,1,-0.130791239476945,-0.130791239476945,1,-0.130791239476945,0.0,0,1,0.0,0,1,0,0.0,1,1.0,-0.130791239476945,-0.130791239476945,-0.130791239476945,-0.1883698936968619,1,-0.1883698936968619,-0.1883698936968619,1,-0.1883698936968619,0.0,0,1,0.0,0,1,0,0.0,1,1.0,-0.1883698936968619,-0.1883698936968619,-0.1883698936968619,-0.3714013932045151,4,-0.0928503483011287,-0.3714013932045151,4,-0.0928503483011287,0.0,0,4,0.0,0,4,0.0,0.0,4,1.0,-0.3714013932045151,-0.1883698936968619,-0.0838894463656118,0.0163930230417895,-0.0928503483011287,47.579999923706055,0.7112317533378457,0.2887682466621542,4,0,0.0,3.0,50.0,0.04,0.8,0.8,,,,,,,
,lgbm_100trees_depth2_lr004_leaves3_child50_sub08_col08_6m,LightGBM,high_low_range,other_symbol_close,ma_14,ma_28,return_14d_past,100.0,2.0,,42,SQQQ,2025-04-28,2026-04-28,2026-04-29,2026-05-11,2026-04-28,54.04999923706055,0.0121885062241503,-0.0708602788236729,50.220001220703125,0.6167420101630297,0.3832579898369703,1,0,0.0,0.0120911364944664,-0.1010175608056047,48.59000015258789,0.5408856224087832,0.4591143775912167,1,0,0.0,0.0117651942541091,-0.1539315413925007,45.72999954223633,0.7402268463371151,0.2597731536628848,1,0,0.0,0.0093078743368267,-0.218871381745477,42.220001220703125,0.7799423208546189,0.220057679145381,1,0,0.0,-0.0708602788236729,1,-0.0708602788236729,-0.0708602788236729,1,-0.0708602788236729,0.0,0,1,0.0,0,1,0,0.0,1,1.0,-0.0708602788236729,-0.0708602788236729,-0.0708602788236729,-0.1010175608056047,1,-0.1010175608056047,-0.1010175608056047,1,-0.1010175608056047,0.0,0,1,0.0,0,1,0,0.0,1,1.0,-0.1010175608056047,-0.1010175608056047,-0.1010175608056047,-0.1539315413925007,1,-0.1539315413925007,-0.1539315413925007,1,-0.1539315413925007,0.0,0,1,0.0,0,1,0,0.0,1,1.0,-0.1539315413925007,-0.1539315413925007,-0.1539315413925007,-0.218871381745477,1,-0.218871381745477,-0.218871381745477,1,-0.218871381745477,0.0,0,1,0.0,0,1,0,0.0,1,1.0,-0.218871381745477,-0.218871381745477,-0.218871381745477,-0.5446807627672555,4,-0.1361701906918138,-0.5446807627672555,4,-0.1361701906918138,0.0,0,4,0.0,0,4,0.0,0.0,4,1.0,-0.5446807627672555,-0.218871381745477,-0.1274745510990527,0.0113381778273881,-0.1361701906918138,46.69000053405762,0.6694491999408867,0.3305508000591132,4,0,0.0,3.0,50.0,0.04,0.8,0.8,,,,,,,
,lgbm_100trees_depth2_lr004_leaves3_child50_sub08_col08_6m,LightGBM,high_low_range,other_symbol_close,ma_28,ma_14,volume,100.0,2.0,,42,SQQQ,2025-04-29,2026-04-29,2026-04-30,2026-05-12,2026-04-29,53.08000183105469,0.0113620453238873,-0.0484175474918294,50.5099983215332,0.6737042418290995,0.3262957581709005,1,0,0.0,0.0083151059243518,-0.1411077886226586,45.59000015258789,0.5442090218560265,0.4557909781439735,1,0,0.0,0.0218503099975572,-0.1980030477331585,42.56999969482422,0.8637801420900364,0.1362198579099635,1,0,0.0,0.0101201074393015,-0.1840617957938293,43.310001373291016,0.6773734947909242,0.3226265052090757,1,0,0.0,-0.0484175474918294,1,-0.0484175474918294,-0.0484175474918294,1,-0.0484175474918294,0.0,0,1,0.0,0,1,0,0.0,1,1.0,-0.0484175474918294,-0.0484175474918294,-0.0484175474918294,-0.1411077886226586,1,-0.1411077886226586,-0.1411077886226586,1,-0.1411077886226586,0.0,0,1,0.0,0,1,0,0.0,1,1.0,-0.1411077886226586,-0.1411077886226586,-0.1411077886226586,-0.1980030477331585,1,-0.1980030477331585,-0.1980030477331585,1,-0.1980030477331585,0.0,0,1,0.0,0,1,0,0.0,1,1.0,-0.1980030477331585,-0.1980030477331585,-0.1980030477331585,-0.1840617957938293,1,-0.1840617957938293,-0.1840617957938293,1,-0.1840617957938293,0.0,0,1,0.0,0,1,0,0.0,1,1.0,-0.1840617957938293,-0.1840617957938293,-0.1840617957938293,-0.571590179641476,4,-0.142897544910369,-0.571590179641476,4,-0.142897544910369,0.0,0,4,0.0,0,4,0.0,0.0,4,1.0,-0.571590179641476,-0.1980030477331585,-0.1625847922082439,0.0129118921712745,-0.142897544910369,45.49499988555908,0.6897667251415216,0.3102332748584783,4,0,0.0,3.0,50.0,0.04,0.8,0.8,,,,,,,
,lgbm_100trees_depth2_lr004_leaves3_child50_sub08_col08_6m,LightGBM,high_low_range,other_symbol_close,ma_28,ma_14,volume,100.0,2.0,,42,SQQQ,2025-04-30,2026-04-30,2026-05-01,2026-05-13,2026-04-30,51.650001525878906,-0.0118465361930849,-0.0592449425535412,48.59000015258789,0.5031011804103473,0.4968988195896526,0,0,,-0.0007762431912928,-0.1146176536060004,45.72999954223633,0.5348423035731651,0.4651576964268349,0,0,,0.0057347076999822,-0.1825750247161356,42.220001220703125,0.8139855284712462,0.1860144715287538,1,0,0.0,0.0048124383598772,-0.1870280650925446,41.9900016784668,0.630660671783684,0.369339328216316,1,0,0.0,0.0,0,,-0.0592449425535412,1,-0.0592449425535412,,0,0,,0,1,0,,0,0.0,0.0,,,0.0,0,,-0.1146176536060004,1,-0.1146176536060004,,0,0,,0,1,0,,0,0.0,0.0,,,-0.1825750247161356,1,-0.1825750247161356,-0.1825750247161356,1,-0.1825750247161356,0.0,0,1,0.0,0,1,0,0.0,1,1.0,-0.1825750247161356,-0.1825750247161356,-0.1825750247161356,-0.1870280650925446,1,-0.1870280650925446,-0.1870280650925446,1,-0.1870280650925446,0.0,0,1,0.0,0,1,0,0.0,1,1.0,-0.1870280650925446,-0.1870280650925446,-0.1870280650925446,-0.3696030898086803,2,-0.1848015449043401,-0.543465685968222,4,-0.1358664214920555,-0.0489351234122846,0,2,0.0,0,4,0.0,0.0,2,0.5,-0.3696030898086803,-0.1870280650925446,-0.1848015449043401,-0.0005189083311295,-0.1358664214920555,44.632500648498535,0.6206474210596107,0.3793525789403894,2,0,0.0,3.0,50.0,0.04,0.8,0.8,,,,,,,
,lgbm_100trees_depth2_lr004_leaves3_child50_sub08_col08_6m,LightGBM,high_low_range,other_symbol_close,ma_28,ma_14,close_lag_48,100.0,2.0,,42,SQQQ,2025-05-01,2026-05-01,2026-05-04,2026-05-14,2026-05-01,50.220001220703125,0.0005500421757308,-0.0921943639102605,45.59000015258789,0.6284435842334583,0.3715564157665417,1,0,0.0,0.0076643956845344,-0.1523297757851348,42.56999969482422,0.5631453872346404,0.4368546127653596,1,0,0.0,0.003526311084002,-0.1375945774482273,43.310001373291016,0.8241875520266427,0.1758124479733572,1,0,0.0,-6.597653587987821e-05,-0.182198353314791,41.06999969482422,0.5749499839899899,0.4250500160100102,0,0,,-0.0921943639102605,1,-0.0921943639102605,-0.0921943639102605,1,-0.0921943639102605,0.0,0,1,0.0,0,1,0,0.0,1,1.0,-0.0921943639102605,-0.0921943639102605,-0.0921943639102605,-0.1523297757851348,1,-0.1523297757851348,-0.1523297757851348,1,-0.1523297757851348,0.0,0,1,0.0,0,1,0,0.0,1,1.0,-0.1523297757851348,-0.1523297757851348,-0.1523297757851348,-0.1375945774482273,1,-0.1375945774482273,-0.1375945774482273,1,-0.1375945774482273,0.0,0,1,0.0,0,1,0,0.0,1,1.0,-0.1375945774482273,-0.1375945774482273,-0.1375945774482273,0.0,0,,-0.182198353314791,1,-0.182198353314791,,0,0,,0,1,0,,0,0.0,0.0,,,-0.3821187171436228,3,-0.1273729057145409,-0.5643170704584138,4,-0.1410792676146034,0.0137063619000625,0,3,0.0,0,4,0.0,0.0,3,0.75,-0.3821187171436228,-0.1523297757851348,-0.1375945774482273,0.0029186931020968,-0.1410792676146034,43.13500022888184,0.6476816268711829,0.3523183731288172,3,0,0.0,3.0,50.0,0.04,0.8,0.8,,,,,,,
,lgbm_100trees_depth2_lr004_leaves3_child50_sub08_col08_6m,LightGBM,high_low_range,other_symbol_close,volume,ma_28,ma_14,100.0,2.0,,42,SQQQ,2025-05-04,2026-05-04,2026-05-05,2026-05-15,2026-05-04,50.5099983215332,-0.0020918691645026,-0.0946347047740662,45.72999954223633,0.4891313642266077,0.5108686357733923,0,0,,-0.0024125698396479,-0.1641258637162916,42.220001220703125,0.4197721319506483,0.5802278680493517,0,0,,-0.0086082539257017,-0.1686794085565074,41.9900016784668,0.7640981979068542,0.2359018020931457,0,0,,-0.0101926113200522,-0.14907937100617,42.97999954223633,0.5887881354722556,0.4112118645277444,0,0,,0.0,0,,-0.0946347047740662,1,-0.0946347047740662,,0,0,,0,1,0,,0,0.0,0.0,,,0.0,0,,-0.1641258637162916,1,-0.1641258637162916,,0,0,,0,1,0,,0,0.0,0.0,,,0.0,0,,-0.1686794085565074,1,-0.1686794085565074,,0,0,,0,1,0,,0,0.0,0.0,,,0.0,0,,-0.14907937100617,1,-0.14907937100617,,0,0,,0,1,0,,0,0.0,0.0,,,0.0,0,,-0.5765193480530354,4,-0.1441298370132588,,0,0,,0,4,0.0,,0,0.0,0.0,,,-0.0058263260624761,-0.1441298370132588,43.230000495910645,0.5654474573890915,0.4345525426109085,0,0,,3.0,50.0,0.04,0.8,0.8,,,,,,,
