run_timestamp,model_name,backtest_name,symbol,horizon,model_component,importance_type,feature_name,avg_raw_importance,median_raw_importance,max_raw_importance,avg_normalized_importance,median_normalized_importance,max_normalized_importance,avg_rank,best_rank,times_ranked,times_top_5,times_top_10,avg_return_pct_pred_when_ranked,avg_return_pct_actual_when_ranked,avg_loss_probability_when_ranked,buy_signal_count_when_ranked
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,3,return_regressor,native_tree_importance,close_lag_49_ratio,0.0100640416711809,0.0101540519142501,0.0104925337439569,0.0100640416711809,0.0101540519142501,0.0104925337439569,32.5,30,4,0,0,-0.013834663890604,0.0237944386608683,0.5603365264725192,0
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,3,return_regressor,native_tree_importance,ma_ratio_20,0.0099241513434654,0.0098421973168474,0.0102498738656352,0.0099241513434654,0.0098421973168474,0.0102498738656352,29.33333333333333,26,3,0,0,0.0009720427345104,-0.0312045679196746,0.4514731215357117,2
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,3,return_regressor,native_tree_importance,return_lag_49,0.0098651516386488,0.0091681580097799,0.01187171129813,0.0098651516386488,0.0091681580097799,0.01187171129813,32.25,22,16,0,0,-0.0097882845444986,0.0082985741318664,0.513654422505101,3
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,3,return_regressor,native_tree_importance,return_lag_52,0.0098421654361456,0.0098421654361456,0.0099656703153072,0.0098421654361456,0.0098421654361456,0.0099656703153072,29.5,29,2,0,0,0.001504245442098,-0.0277367098733634,0.4467842887719493,2
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,3,return_regressor,native_tree_importance,close_lag_44_ratio,0.0098368297691349,0.0089354260581087,0.0119726856480213,0.0098368297691349,0.0089354260581087,0.0119726856480213,34.81818181818182,24,11,0,0,-0.0114654852517603,0.0100905350216008,0.5401658686765303,1
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,3,return_regressor,native_tree_importance,close_lag_25_ratio,0.009757966240066,0.0096866958940711,0.0119416074880627,0.009757966240066,0.0096866958940711,0.0119416074880627,31.705882352941178,22,17,0,0,-0.0104108535900868,-0.0003232127905192,0.5179667783614531,3
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,3,return_regressor,native_tree_importance,ma_ratio_28,0.0097152928782621,0.0085135637867331,0.0144200488894601,0.0097152928782621,0.0085135637867331,0.0144200488894601,35.25,17,8,0,0,-0.0093710023463212,0.0241950075526656,0.5367802244214501,2
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,3,return_regressor,native_tree_importance,close_lag_4_ratio,0.0096860409826779,0.0096860409826779,0.0096860409826779,0.0096860409826779,0.0096860409826779,0.0096860409826779,31.0,31,1,0,0,-0.007244037983431,0.0265957434473591,0.5116684029658897,0
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,3,return_regressor,native_tree_importance,ma_slope_7,0.0096851691283983,0.0097608374417724,0.0112571379338377,0.0096851691283983,0.0097608374417724,0.0112571379338377,31.0,23,6,0,0,-0.002983062127819,-0.0640626035146829,0.4409459536000751,2
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,3,return_regressor,native_tree_importance,close_lag_31_ratio,0.0095827718056996,0.0095563475012596,0.0112274540198689,0.0095827718056996,0.0095563475012596,0.0112274540198689,35.333333333333336,25,18,0,0,-0.0127551754841665,0.0087498563899834,0.5374557290683595,1
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,3,return_regressor,native_tree_importance,volume_ratio_5,0.0095345803864223,0.009607961899705,0.0096593658078032,0.0095345803864223,0.009607961899705,0.0096593658078032,31.33333333333333,30,3,0,0,-0.0163766249366487,0.0294433243231778,0.5228017870757836,0
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,3,return_regressor,native_tree_importance,other_symbol_return_5d,0.0094235789782788,0.0096499167438972,0.0101255765402188,0.0094235789782788,0.0096499167438972,0.0101255765402188,34.1,26,20,0,0,-0.01132923339154,0.0051011997636487,0.5283885850387184,3
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,3,return_regressor,native_tree_importance,ma_slope_5,0.0093400478292502,0.008176504012426,0.0147812216813417,0.0093400478292502,0.008176504012426,0.0147812216813417,38.57142857142857,13,7,0,0,-0.0079340707246559,0.0338915523952976,0.5214036623742535,1
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,3,return_regressor,native_tree_importance,drawdown_from_high_5,0.0091558503509772,0.0091558503509772,0.0091558503509772,0.0091558503509772,0.0091558503509772,0.0091558503509772,31.0,31,1,0,0,-0.0108653892259948,-0.1122096148852771,0.4193890545399424,0
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,3,return_regressor,native_tree_importance,return_lag_2,0.0091033367097847,0.0083520420549298,0.0121556535043264,0.0091033367097847,0.0083520420549298,0.0121556535043264,36.642857142857146,20,14,0,0,-0.0093506607222859,-0.00130260710102,0.5048451931421858,3
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,3,return_regressor,native_tree_importance,close_lag_40_ratio,0.0090853081965624,0.0089435129870261,0.0117394795710307,0.0090853081965624,0.0089435129870261,0.0117394795710307,36.9,21,20,0,0,-0.01132923339154,0.0051011997636487,0.5283885850387184,3
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,3,return_regressor,native_tree_importance,ma_ratio_5,0.0090108441028543,0.0081838051292371,0.0118507194121576,0.0090108441028543,0.0081838051292371,0.0118507194121576,37.5,22,18,0,0,-0.0107716727288234,0.0023383277938334,0.5212924038908098,3
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,3,return_regressor,native_tree_importance,close_lag_46_ratio,0.0089068546413617,0.0086176749011925,0.0115099008435707,0.0089068546413617,0.0086176749011925,0.0115099008435707,39.09090909090909,21,11,0,0,-0.0138495995813729,0.0306550195512422,0.5597873060454933,0
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,3,return_regressor,native_tree_importance,gap_filled_intraday,0.0089038156523098,0.0091345965574167,0.0092560565324547,0.0089038156523098,0.0091345965574167,0.0092560565324547,38.25,33,4,0,0,-0.0156412431385231,0.0055358832168959,0.5650542129745979,0
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,3,return_regressor,native_tree_importance,close_lag_26_ratio,0.0088838125579491,0.0088838125579491,0.009676373889288,0.0088838125579491,0.0088838125579491,0.009676373889288,40.5,35,2,0,0,-0.0115342213940351,0.0220949554778393,0.5594278559630297,0
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,3,return_regressor,native_tree_importance,close_lag_51_ratio,0.0088341625556207,0.008954416144005,0.0093427955004702,0.0088341625556207,0.008954416144005,0.0093427955004702,35.166666666666664,30,6,0,0,-0.0044498630095479,-0.056267886323794,0.4539596556528537,1
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,3,return_regressor,native_tree_importance,volume_ratio_10,0.0087620863027464,0.0087620863027464,0.0087620863027464,0.0087620863027464,0.0087620863027464,0.0087620863027464,36.0,36,1,0,0,0.0015567673069425,-0.0201725596979737,0.4335861906492179,1
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,3,return_regressor,native_tree_importance,close_lag_11_ratio,0.0086404031565767,0.0088049523341302,0.0088900601573993,0.0086404031565767,0.0088049523341302,0.0088900601573993,37.0,33,3,0,0,-0.0231467189340542,0.0663625045407939,0.6309659077117841,0
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,3,return_regressor,native_tree_importance,close_above_ma_20,0.008602971997839,0.008602971997839,0.0086328137790451,0.008602971997839,0.008602971997839,0.0086328137790451,39.5,39,2,0,0,-0.01692403712889,0.0093719601570474,0.5937404425645837,0
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,3,return_regressor,native_tree_importance,close_lag_19_ratio,0.0084783659890261,0.008678089996616,0.0088065333708685,0.0084783659890261,0.008678089996616,0.0088065333708685,40.333333333333336,37,3,0,0,-0.0209131784793585,0.0556572660531326,0.5767828145682489,0
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,3,return_regressor,native_tree_importance,return_lag_7,0.0083605167112098,0.0080822471204957,0.0096531760244749,0.0083605167112098,0.0080822471204957,0.0096531760244749,38.333333333333336,28,3,0,0,-0.0044333481433626,-0.0979292376918171,0.4254325177187243,1
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,3,return_regressor,native_tree_importance,close_lag_33_ratio,0.008334088948631,0.0076414215671864,0.0109025957363397,0.008334088948631,0.0076414215671864,0.0109025957363397,41.8,24,5,0,0,-0.0064291846722585,0.03553875859824,0.5072898093814974,1
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,3,return_regressor,native_tree_importance,return_vs_inverse_pressure_gap_5d,0.0082451580868971,0.0083815169473867,0.0097742436972567,0.0082451580868971,0.0083815169473867,0.0097742436972567,40.88235294117647,29,17,0,0,-0.0112621683689884,0.002693577336694,0.5301765543880971,2
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,3,return_regressor,native_tree_importance,return_vs_inverse_pressure_gap_10d,0.0082232009627223,0.0075006172890103,0.0110058589707135,0.0082232009627223,0.0075006172890103,0.0110058589707135,41.73333333333333,23,15,0,0,-0.0118726541793363,-0.0087567177502686,0.5250380148267771,3
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,3,return_regressor,native_tree_importance,inverse_pressure_5d,0.0081760821449895,0.0075130688442193,0.0107198176439055,0.0081760821449895,0.0075130688442193,0.0107198176439055,41.75,27,4,0,0,-0.0015164074676632,-0.0239585758994235,0.47301967589951,2
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,3,return_regressor,native_tree_importance,down_days_5,0.0081569363163637,0.0081569363163637,0.0086696594956172,0.0081569363163637,0.0081569363163637,0.0086696594956172,42.0,37,2,0,0,-0.0012173276020466,-0.0907890490950871,0.4284542493081151,1
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,3,return_regressor,native_tree_importance,high_low_range,0.0080995125123637,0.0079857927985568,0.0087883042703913,0.0080995125123637,0.0079857927985568,0.0087883042703913,41.625,34,8,0,0,-0.0132268891836327,-0.012117035549473,0.5160545349177038,1
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,3,return_regressor,native_tree_importance,close_lag_10_ratio,0.0080734682624308,0.0078397375731839,0.0091362080612618,0.0080734682624308,0.0078397375731839,0.0091362080612618,43.2,32,5,0,0,-0.0159335315254348,0.0044974237943491,0.5249357377953026,0
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,3,return_regressor,native_tree_importance,return_lag_5,0.0080570699725228,0.0080570699725228,0.0080570699725228,0.0080570699725228,0.0080570699725228,0.0080570699725228,41.0,41,1,0,0,-0.0108653892259948,-0.1122096148852771,0.4193890545399424,0
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,3,return_regressor,native_tree_importance,close_lag_16_ratio,0.0080153705447714,0.0078898277979009,0.0087996845665442,0.0080153705447714,0.0078898277979009,0.0087996845665442,43.6,37,15,0,0,-0.0134388595912349,-0.000987738248055,0.539281737545909,1
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,3,return_regressor,native_tree_importance,close_lag_12_ratio,0.0079901914423802,0.0079901914423802,0.0079901914423802,0.0079901914423802,0.0079901914423802,0.0079901914423802,45.0,45,1,0,0,-0.0237128006377944,0.0621546948226445,0.6468490917488874,0
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,3,return_regressor,native_tree_importance,close_lag_38_ratio,0.0079765183753671,0.008103242147887,0.0088575133284888,0.0079765183753671,0.008103242147887,0.0088575133284888,43.0,37,6,0,0,-0.016049269427489,4.41609718411784e-05,0.5293143952951852,1
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,3,return_regressor,native_tree_importance,close_lag_21_ratio,0.0079665990721306,0.0078172695866374,0.0093934610385781,0.0079665990721306,0.0078172695866374,0.0093934610385781,44.375,37,8,0,0,-0.0156678813913935,-0.0141225763630542,0.5354841498041291,1
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,3,return_regressor,native_tree_importance,avg_high_low_range_3d,0.0077636240090219,0.0080570001728634,0.0080708735473606,0.0077636240090219,0.0080570001728634,0.0080708735473606,44.75,40,4,0,0,-0.0134002338679158,0.0309985244823757,0.5538387924662653,0
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,3,return_regressor,native_tree_importance,avg_high_low_range_10d,0.0076977242908632,0.0076977242908632,0.0076977242908632,0.0076977242908632,0.0076977242908632,0.0076977242908632,43.0,43,1,0,0,0.0015567673069425,-0.0201725596979737,0.4335861906492179,1
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,3,return_regressor,native_tree_importance,avg_high_low_range_5d,0.0076648371017223,0.0076560584337843,0.0080960294168189,0.0076648371017223,0.0076560584337843,0.0080960294168189,47.0,45,5,0,0,-0.0095578750764243,0.0488553726967045,0.5368118458386847,0
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,3,return_regressor,native_tree_importance,close_lag_35_ratio,0.0076568623307613,0.0076568623307613,0.0076568623307613,0.0076568623307613,0.0076568623307613,0.0076568623307613,45.0,45,1,0,0,-9.236268066493566e-05,-0.038140284012297,0.4608507870632363,0
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,3,return_regressor,native_tree_importance,return_lag_30,0.0076136913349874,0.0074460551357512,0.0084074054798437,0.0076136913349874,0.0074460551357512,0.0084074054798437,44.0,38,4,0,0,0.0001434589200257,-0.0592628794842252,0.4376192690400323,3
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,3,return_regressor,native_tree_importance,return_lag_27,0.0074507652534581,0.0074507652534581,0.0074507652534581,0.0074507652534581,0.0074507652534581,0.0074507652534581,49.0,49,1,0,0,-0.0034567639410238,-0.064926185924456,0.4776087168386956,0
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,3,return_regressor,native_tree_importance,return_lag_32,0.0073920140059284,0.0073920140059284,0.0073920140059284,0.0073920140059284,0.0073920140059284,0.0073920140059284,47.0,47,1,0,0,0.0015567673069425,-0.0201725596979737,0.4335861906492179,1
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,3,return_regressor,native_tree_importance,close_lag_39_ratio,0.0072975531785975,0.0072975531785975,0.0072975531785975,0.0072975531785975,0.0072975531785975,0.0072975531785975,48.0,48,1,0,0,0.0015567673069425,-0.0201725596979737,0.4335861906492179,1
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,3,return_regressor,native_tree_importance,close_lag_18_ratio,0.0072788872647512,0.0072788872647512,0.0072788872647512,0.0072788872647512,0.0072788872647512,0.0072788872647512,47.0,47,1,0,0,0.0014517235772536,-0.0353008600487531,0.4599823868946808,1
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,3,return_regressor,native_tree_importance,return_lag_43,0.0070247834805702,0.0070247834805702,0.0071235463648915,0.0070247834805702,0.0070247834805702,0.0071235463648915,48.5,47,2,0,0,-0.0243206962107529,-0.0518797225392975,0.6282180823958552,0
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,3,return_regressor,native_tree_importance,ma_slope_52,0.0069840444419292,0.0069880958348998,0.0070974271382126,0.0069840444419292,0.0069880958348998,0.0070974271382126,49.66666666666666,49,3,0,0,-0.01981291496099,-0.0098584901656432,0.6059529983174644,0
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,5,loss_classifier,native_tree_importance,drawdown_from_high_52,0.0465945392746666,0.0479921722854811,0.0674079895283913,0.0465945392746666,0.0479921722854811,0.0674079895283913,2.7,1,20,17,20,-0.015949096920478,0.0026147627191639,0.5317547824231411,1
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,5,loss_classifier,native_tree_importance,close_above_ma_52,0.0405773182722246,0.041912301132832,0.0519770794062116,0.0405773182722246,0.041912301132832,0.0519770794062116,2.15,1,20,20,20,-0.015949096920478,0.0026147627191639,0.5317547824231411,1
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,5,loss_classifier,native_tree_importance,drawdown_from_high_10,0.0287144718743937,0.0265827607886089,0.0495290852212827,0.0287144718743937,0.0265827607886089,0.0495290852212827,4.75,1,20,14,18,-0.015949096920478,0.0026147627191639,0.5317547824231411,1
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,5,loss_classifier,native_tree_importance,ma_ratio_14,0.0250402849828657,0.02401751731433,0.0326342453553,0.0250402849828657,0.02401751731433,0.0326342453553,5.65,3,20,10,19,-0.015949096920478,0.0026147627191639,0.5317547824231411,1
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,5,loss_classifier,native_tree_importance,return_7d_past,0.0249600410365413,0.0234416884478438,0.0480347379936354,0.0249600410365413,0.0234416884478438,0.0480347379936354,10.95,1,20,9,13,-0.015949096920478,0.0026147627191639,0.5317547824231411,1
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,5,loss_classifier,native_tree_importance,close_above_ma_7,0.0239571803972352,0.0233439740476398,0.0395950160629762,0.0239571803972352,0.0233439740476398,0.0395950160629762,7.95,2,20,6,18,-0.015949096920478,0.0026147627191639,0.5317547824231411,1
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,5,loss_classifier,native_tree_importance,close_lag_7_ratio,0.0218911060044236,0.0223866769501206,0.0276652836516574,0.0218911060044236,0.0223866769501206,0.0276652836516574,7.85,4,20,3,16,-0.015949096920478,0.0026147627191639,0.5317547824231411,1
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,5,loss_classifier,native_tree_importance,ma_ratio_7,0.020338329521082,0.019690019304596,0.0460958312888614,0.020338329521082,0.019690019304596,0.0460958312888614,12.1,1,20,3,10,-0.015949096920478,0.0026147627191639,0.5317547824231411,1
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,5,loss_classifier,native_tree_importance,other_symbol_return_5d,0.0200300923335897,0.0189394369661696,0.0306997978681848,0.0200300923335897,0.0189394369661696,0.0306997978681848,12.789473684210526,4,19,6,12,-0.016546477401331,0.0042295478869037,0.5364950279394967,1
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,5,loss_classifier,native_tree_importance,return_10d_past,0.0182732113339478,0.0198306076491496,0.0267182547749748,0.0182732113339478,0.0198306076491496,0.0267182547749748,15.263157894736842,3,19,2,12,-0.0165210240462444,0.0047908486993612,0.5351845693603223,1
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,5,loss_classifier,native_tree_importance,close_lag_51_ratio,0.017802696070403,0.0164212115586131,0.0305219035099067,0.017802696070403,0.0164212115586131,0.0305219035099067,12.05,2,20,4,7,-0.015949096920478,0.0026147627191639,0.5317547824231411,1
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,5,loss_classifier,native_tree_importance,ma_ratio_52,0.0175515437522696,0.0177658734930533,0.0219584269011439,0.0175515437522696,0.0177658734930533,0.0219584269011439,14.909090909090908,8,11,0,2,-0.0208286364703261,0.0408183013020095,0.5670321087790579,0
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,5,loss_classifier,native_tree_importance,drawdown_from_high_5,0.0167474676962062,0.0162530071038216,0.0234170100221801,0.0167474676962062,0.0162530071038216,0.0234170100221801,13.68421052631579,5,19,2,6,-0.0154722145124728,-0.0030011778933592,0.529402315421342,1
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,5,loss_classifier,native_tree_importance,ma_slope_7,0.0154312589936462,0.0146552695196692,0.0198179379900943,0.0154312589936462,0.0146552695196692,0.0198179379900943,14.2,9,5,0,1,-0.0030317105709664,-0.0677502947748334,0.4618965918694292,1
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,5,loss_classifier,native_tree_importance,down_days_5,0.01515951170214,0.0138482914180574,0.0238465583024429,0.01515951170214,0.0138482914180574,0.0238465583024429,17.0,3,20,2,5,-0.015949096920478,0.0026147627191639,0.5317547824231411,1
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,5,loss_classifier,native_tree_importance,close_lag_49_ratio,0.0150461813050203,0.013838817717313,0.0267554122997728,0.0150461813050203,0.013838817717313,0.0267554122997728,17.05,4,20,1,4,-0.015949096920478,0.0026147627191639,0.5317547824231411,1
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,5,loss_classifier,native_tree_importance,close_lag_10_ratio,0.0147097014923541,0.0125092064592431,0.0223797884241178,0.0147097014923541,0.0125092064592431,0.0223797884241178,19.63636363636364,10,11,0,1,-0.0205774587526442,0.0478394233245994,0.5714663475883184,0
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,5,loss_classifier,native_tree_importance,ma_slope_5,0.0142266256573045,0.0128895870296478,0.024078337877354,0.0142266256573045,0.0128895870296478,0.024078337877354,19.25,4,20,1,3,-0.015949096920478,0.0026147627191639,0.5317547824231411,1
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,5,loss_classifier,native_tree_importance,close_lag_48_ratio,0.0139847512566497,0.0138646829615413,0.01951789296438,0.0139847512566497,0.0138646829615413,0.01951789296438,18.2,9,20,0,2,-0.015949096920478,0.0026147627191639,0.5317547824231411,1
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,5,loss_classifier,native_tree_importance,close_lag_9_ratio,0.0136682677910002,0.0104869836751512,0.0247474779011466,0.0136682677910002,0.0104869836751512,0.0247474779011466,24.75,6,20,0,5,-0.015949096920478,0.0026147627191639,0.5317547824231411,1
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,5,loss_classifier,native_tree_importance,close_lag_40_ratio,0.0131745533923841,0.0122806117571074,0.0215642430444357,0.0131745533923841,0.0122806117571074,0.0215642430444357,22.65,6,20,0,3,-0.015949096920478,0.0026147627191639,0.5317547824231411,1
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,5,loss_classifier,native_tree_importance,return_lag_5,0.012902739662994,0.013793678246567,0.0142644517159213,0.012902739662994,0.013793678246567,0.0142644517159213,22.5,16,8,0,0,-0.0140596714461823,-0.0168384390030291,0.5045784616571101,1
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,5,loss_classifier,native_tree_importance,close_lag_44_ratio,0.0123156402252219,0.0120011959845581,0.0172205175694163,0.0123156402252219,0.0120011959845581,0.0172205175694163,23.0625,14,16,0,0,-0.0130510619110495,-0.0160636233623458,0.5204009923923137,1
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,5,loss_classifier,native_tree_importance,close_lag_23_ratio,0.012163665452368,0.0118819948101827,0.0161835583801396,0.012163665452368,0.0118819948101827,0.0161835583801396,22.63636363636364,13,11,0,0,-0.0226033260982129,0.0636300500151279,0.5789378203148069,0
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,5,loss_classifier,native_tree_importance,return_vs_inverse_pressure_gap_10d,0.0120822988302705,0.0117813525293253,0.0156648995887478,0.0120822988302705,0.0117813525293253,0.0156648995887478,24.5,11,14,0,0,-0.0142840869490078,-0.01365753111131,0.5167200931576698,1
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,5,loss_classifier,native_tree_importance,ma_ratio_5,0.0118094508814173,0.0118094508814173,0.0118094508814173,0.0118094508814173,0.0118094508814173,0.0118094508814173,23.0,23,1,0,0,-0.0068511154951208,-0.1545970685851658,0.4386896942504885,0
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,5,loss_classifier,native_tree_importance,close_lag_29_ratio,0.0117550224713288,0.0120840300232321,0.0185506785248374,0.0117550224713288,0.0120840300232321,0.0185506785248374,27.4,13,10,0,0,-0.0229422205598241,0.0691048263756126,0.5785313432133116,0
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,5,loss_classifier,native_tree_importance,close_lag_52_ratio,0.0116887913521955,0.0137075643660702,0.0152110653146487,0.0116887913521955,0.0137075643660702,0.0152110653146487,26.33333333333333,14,9,0,0,-0.0102354649940914,-0.0581374414506776,0.4883046698368099,1
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,5,loss_classifier,native_tree_importance,close_lag_18_ratio,0.0116666444820553,0.0116666444820553,0.0116666444820553,0.0116666444820553,0.0116666444820553,0.0116666444820553,26.0,26,1,0,0,-0.0045988677842706,-0.0280661554678922,0.4416901176123869,0
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,5,loss_classifier,native_tree_importance,up_days_3,0.0114193284249585,0.0121144284447031,0.0154742394317213,0.0114193284249585,0.0121144284447031,0.0154742394317213,28.6,16,10,0,0,-0.0233235669356405,0.05990404126528,0.576460000908404,0
2026-06-25_11-32-33,ExtraTrees,et_75trees_depth4_leaf20_sqrt_8m,SQQQ,5,loss_classifier,native_tree_importance,ma_ratio_28,0.011383477260713,0.0108116787491935,0.0190577981636322,0.011383477260713,0.0108116787491935,0.0190577981636322,28.07692307692308,10,13,0,1,-0.0218277795892921,0.0408705691524171,0.566741925409064,0
